experiment,run,role,node,source_log,sync_buffer_us,sync_prep_us,guard_us,pac,phase,count,min_us,max_us,avg_us,first_slot_prep_max_us,phase_max_share_percent,result
wait_buffer_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2000_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,2000,2500,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1594,9.598,PASS
wait_buffer_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2000_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,2000,2500,200,8,sensor_data_phy_config,1000,991,991,991.0,1594,62.171,PASS
wait_buffer_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2000_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,2000,2500,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1594,4.58,PASS
wait_buffer_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2000_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,2000,2500,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1594,10.916,PASS
wait_buffer_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n2.log,2500,2500,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,2074,6.075,PASS
wait_buffer_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n2.log,2500,2500,200,8,sync_event_detect_to_beacon_ready,1000,153,685,153.532,2074,33.028,PASS
wait_buffer_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n2.log,2500,2500,200,8,sensor_data_phy_config,1000,991,991,991.0,2074,47.782,PASS
wait_buffer_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n2.log,2500,2500,200,8,sensor_tx_buffer_write,1000,73,73,73.0,2074,3.52,PASS
wait_buffer_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n2.log,2500,2500,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,2074,8.39,PASS
wait_buffer_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n3.log,2500,2500,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,2120,5.943,PASS
wait_buffer_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n3.log,2500,2500,200,8,sync_event_detect_to_beacon_ready,1000,153,685,153.532,2120,32.311,PASS
wait_buffer_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n3.log,2500,2500,200,8,sensor_data_phy_config,1000,991,991,991.0,2120,46.745,PASS
wait_buffer_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n3.log,2500,2500,200,8,sensor_tx_buffer_write,1000,73,73,73.0,2120,3.443,PASS
wait_buffer_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n3.log,2500,2500,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,2120,8.208,PASS
wait_buffer_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,2500,2500,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,2074,6.075,PASS
wait_buffer_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,2500,2500,200,8,sync_event_detect_to_beacon_ready,1000,153,642,153.489,2074,30.955,PASS
wait_buffer_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,2500,2500,200,8,sensor_data_phy_config,1000,991,991,991.0,2074,47.782,PASS
wait_buffer_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,2500,2500,200,8,sensor_tx_buffer_write,1000,73,73,73.0,2074,3.52,PASS
wait_buffer_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r1_n4.log,2500,2500,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,2074,8.39,PASS
wait_buffer_sweep,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n2.log,2500,2500,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1594,7.905,PASS
wait_buffer_sweep,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n2.log,2500,2500,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1594,9.598,PASS
wait_buffer_sweep,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n2.log,2500,2500,200,8,sensor_data_phy_config,1000,991,991,991.0,1594,62.171,PASS
wait_buffer_sweep,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n2.log,2500,2500,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1594,4.58,PASS
wait_buffer_sweep,r3,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n2.log,2500,2500,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1594,10.916,PASS
wait_buffer_sweep,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n3.log,2500,2500,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1580,7.975,PASS
wait_buffer_sweep,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n3.log,2500,2500,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1580,9.684,PASS
wait_buffer_sweep,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n3.log,2500,2500,200,8,sensor_data_phy_config,1000,991,991,991.0,1580,62.722,PASS
wait_buffer_sweep,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n3.log,2500,2500,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1580,4.62,PASS
wait_buffer_sweep,r3,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n3.log,2500,2500,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1580,11.013,PASS
wait_buffer_sweep,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n4.log,2500,2500,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1600,7.875,PASS
wait_buffer_sweep,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n4.log,2500,2500,200,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1600,9.562,PASS
wait_buffer_sweep,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n4.log,2500,2500,200,8,sensor_data_phy_config,1000,991,991,991.0,1600,61.938,PASS
wait_buffer_sweep,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n4.log,2500,2500,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1600,4.562,PASS
wait_buffer_sweep,r3,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_buffer_sweep_0m_g200_l15_pac8_sb2500_sp2500_20260901_spiopt/exp4_32_s3_r3_n4.log,2500,2500,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1600,10.875,PASS
wait_capacity19,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1625,7.754,PASS
wait_capacity19,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,196,196,196.0,1625,12.062,PASS
wait_capacity19,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1625,60.985,PASS
wait_capacity19,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1625,4.492,PASS
wait_capacity19,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1625,10.708,PASS
wait_capacity19,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1641,7.678,PASS
wait_capacity19,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,195,196,195.001,1641,11.944,PASS
wait_capacity19,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1641,60.39,PASS
wait_capacity19,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1641,4.449,PASS
wait_capacity19,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1641,10.603,PASS
wait_capacity19,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,200,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1635,7.706,PASS
wait_capacity19,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,1000,195,196,195.001,1635,11.988,PASS
wait_capacity19,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,200,8,sensor_data_phy_config,1000,991,991,991.0,1635,60.612,PASS
wait_capacity19,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,200,8,sensor_tx_buffer_write,1000,73,73,73.0,1635,4.465,PASS
wait_capacity19,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity19_0m_g200_l15_pac8_sb2000_sp2000_seq2342342342342342342_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,200,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1635,10.642,PASS
wait_capacity20,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,200,8,sync_event_detect_to_frame_read,502,126,126,126.0,1626,7.749,PASS
wait_capacity20,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,502,198,198,198.0,1626,12.177,PASS
wait_capacity20,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,200,8,sensor_data_phy_config,502,991,991,991.0,1626,60.947,PASS
wait_capacity20,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,200,8,sensor_tx_buffer_write,502,73,73,73.0,1626,4.49,PASS
wait_capacity20,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,200,8,sensor_delayed_tx_arm_call,502,174,174,174.0,1626,10.701,PASS
wait_capacity20,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,200,8,sync_event_detect_to_frame_read,502,126,126,126.0,1644,7.664,PASS
wait_capacity20,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,502,198,198,198.0,1644,12.044,PASS
wait_capacity20,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,200,8,sensor_data_phy_config,502,991,991,991.0,1644,60.28,PASS
wait_capacity20,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,200,8,sensor_tx_buffer_write,502,73,73,73.0,1644,4.44,PASS
wait_capacity20,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,200,8,sensor_delayed_tx_arm_call,502,174,174,174.0,1644,10.584,PASS
wait_capacity20,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,200,8,sync_event_detect_to_frame_read,503,126,126,126.0,1637,7.697,PASS
wait_capacity20,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,200,8,sync_event_detect_to_beacon_ready,503,198,198,198.0,1637,12.095,PASS
wait_capacity20,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,200,8,sensor_data_phy_config,503,991,991,991.0,1637,60.538,PASS
wait_capacity20,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,200,8,sensor_tx_buffer_write,503,73,73,73.0,1637,4.459,PASS
wait_capacity20,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_capacity20_0m_g200_l15_pac8_sb2000_sp2000_seq23423423423423423423_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,200,8,sensor_delayed_tx_arm_call,503,174,174,174.0,1637,10.629,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,100,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1582,7.965,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,100,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1582,9.671,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,100,8,sensor_data_phy_config,1000,991,991,991.0,1582,62.642,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,100,8,sensor_tx_buffer_write,1000,73,73,73.0,1582,4.614,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,100,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1582,10.999,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,100,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1600,7.875,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,100,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1600,9.562,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,100,8,sensor_data_phy_config,1000,991,991,991.0,1600,61.938,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,100,8,sensor_tx_buffer_write,1000,73,73,73.0,1600,4.562,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,100,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1600,10.875,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,100,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1593,7.91,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,100,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1593,9.605,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,100,8,sensor_data_phy_config,1000,991,991,991.0,1593,62.21,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,100,8,sensor_tx_buffer_write,1000,73,73,73.0,1593,4.583,PASS
wait_guard_sweep,r1,sensor,N4,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g100_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n4.log,2000,2000,100,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1593,10.923,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,150,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1581,7.97,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,150,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1581,9.677,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,150,8,sensor_data_phy_config,1000,991,991,991.0,1581,62.682,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,150,8,sensor_tx_buffer_write,1000,73,73,73.0,1581,4.617,PASS
wait_guard_sweep,r1,sensor,N2,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n2.log,2000,2000,150,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1581,11.006,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,150,8,sync_event_detect_to_frame_read,1000,126,126,126.0,1599,7.88,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,150,8,sync_event_detect_to_beacon_ready,1000,153,153,153.0,1599,9.568,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,150,8,sensor_data_phy_config,1000,991,991,991.0,1599,61.976,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,150,8,sensor_tx_buffer_write,1000,73,73,73.0,1599,4.565,PASS
wait_guard_sweep,r1,sensor,N3,/Users/songchieon/Desktop/DWM3000/logs/exp4_wait_guard_sweep_0m_g150_l15_pac8_sb2000_sp2000_20260902_spiopt/exp4_32_s3_r1_n3.log,2000,2000,150,8,sensor_delayed_tx_arm_call,1000,174,174,174.0,1599,10.882,PASS
